ECG: R PLUS S GREATER THAN OR EQUAL TO 35 MM IN PRECORDIAL LEAD LVH CRITERIA|other
Historic (estimated) glomerular filtration rate|other
LEAD V4, R WAVE VOLTAGE|other
QRS deflection balance (maximum of R or R') + (maximum of QAMP, SAMP, or S'AMP), lead qrsd_avf|other
ECG: II: STM|other
Total QRS Area, Lead I (uVmSec)|other
Inventory of Depression Severity (IDS) depression item 21: Feeling slowed down|other
LEAD V2, QRS AREA WAVE VOLTAGE|other
LEAD V1, S WAVE DURATION|other
Femur scan side, Exam 24|other
CBL7: GFR gamma count urine - background|other
ECG: STUDY|other
CAT SCAN SINCE LST CARDIA XM - MON 96|other
MMSE: OTHER (OTHER THAN THOSE LISTED ABOVE) (FACTORS POTENTIALLY AFFECTING MENTAL STATUS)|other
Positive exercise test|other
No. of core skin tests (all tests) at Follow-up|other
Heart problem [Exam 6]?|other
CHF Pulmonary edema chest X-ray this admit|other
CBL2: Repeat evaluation for GFR tests|other
P wave area, lead bpa_i|other
If no (0) or partial (2) to PDONE: PAT scan deviation was caused by an other problem.|other
ECG DONE|other
Bleeding on Probing (BL) measure for Mesiolingual (ML) of tooth number 32|other
C1b. Neuropathy screening instrument: appearance of feet (right) deformities|other
ECG: II: RA|other
Test date - doppler ultrasound|other
CBL4: Repeat evaluation for GFR tests|other
POSITIVE SCAN AGATSTON ADJUSTED SCORE|other
BEST_FEV1 - Forced expiratory volume in 1 second, FEV1.0 from the best curve: measured in liters|other
DEPRESSION SCALE TOTAL|other
CORONARY BYPASS SURGERY AT BL|other
1ST NP BIO PARENT - DID YOUR PARENT EVER HAVE A PROCEDURE TO UNBLOCK BLOOD VESSELS IN THE NECK (SUCH AS CAROTID ENDARTERECTOMY)?|other
ECG: ARRHYTHMIA, EXAM 5|other
REASON POST BRONCHODILATOR SPIROMETRY NOT DONE|other
Baseline FEV1 PC20 methacholine|other
STATUS OF ECG'S|other
PAD BASED ON POS EXERCISE TEST|other
ECG: P-R INTERVAL (HUNDREDTHS OF SECOND)|other
X-RAY: (AFTER) RIGHT VENTRICULAR HYPERTROPHY|other
ECG: LEFT VENTRICULAR HYPERTROPHY, EXAM 7|other
ECG LVH: R > 11 MM IN AVL|other
QRS_V4 - QRS- Amplitude in lead V4|other
MINOR Q, QS WAVES WITH ST-T ABNORMALITIES|other
ST SEG ELEV (92X) V1-V5 - FUP ECG|other
Lean mass from total body scan|other
NEW DIAGNOSIS OF HEART DISEASE SINCE LAST STUDY VISIT (ALL PARTICIPANTS)|other
ECG: CLINICAL READING|other
Special T Wave Amplitude = the Minimum of either T Amplitude or the T Amplitude - STE. Lead II (uV)|other
X-RAY: (AFTER) ABNORMAL CONTOUR OTHER THAN ENLARGEMENT|other
F. Ophthalmoscopic examination: why do you not plan photocoagulation in the eye(s) with high risk characteristics? Unable to laser left eye - other reason|other
MNSI (Michigan Neuropathy Screening Instrument): patient score > 6|other
Date of MRI, 1st MRI|other
ECG: ST DEPRESSION|other
CBL3: GFR gamma count serum - t1|other
Spine at L2 bone mineral density|other
FORCED VITAL CAPACITY, TRIAL #3|other
K79.a. SAM - Odd After Weeks, (Participants with European ancestry). DIGS3|other
Mean total cholesterol level in blood collected at screening and enrollment visits, mg/dL|other
ECG: VENTRICULAR PREMATURE BEATS|other
LEAD V3, R WAVE NTCH WV VOLTAGE|other
DAYS BETWEEN EXAM 2 / 3 SCAN AND EXAM 4 SCAN|other
CARDIAC MRI SCAN DATE, NUMBER OF DAYS SINCE EXAM 1|other
RESPIRATORY SYSTEM EXAMINATION: ABNORMAL BREATH SOUNDS|other
T Wave Area, Lead AVR (uVmSec)|other
TYPE OF PROCEDURE DONE FOR CORONARY ARTERY ANGIOPLASTY|other
Special T Wave Amplitude = the Minimum of either T Amplitude or the T Amplitude - STE. Lead III (uV)|other
WAS GRIP STRENGTH TEST DONE|other
ECG: V4: RA|other
FEV(6) (liters)|other
ECG: VPD DURING EXERCISE (ALL VALUES MISSING, DATA NOT MEASURED IN CORE EXAM)|other
2ND GRIP STRENGTH (2) KG|other
NON CARDIOVASCULAR DIAGNOSTIC 1ST EXAMINER OPINIONS - CHRONIC BRONCHITIS|other
If other autopsy result - specify|other
OBSERVATION NUMBER WITHIN ID|other
ECG: NUMBER OF VENTRICULAR PREMATURE BEATS IN|other
CHEST EXAMINATION: SCOLIOSIS, EXAM 7|other
RATIO OF MAXIMUM FEV1 TO FVC|other
FEV6 pre-bronch|other
Pre/Post-bronch FEV1 volume change|other
Date of CT Scan|other
ECG: ATRIOVENTRICULAR BLOCK-INCOMPLETE|other
C1b. Neuropathy screening instrument: appearance of feet (left) fissure|other
SPIROMETRY COMPLETED|other
B8g2. Health care delivery. During the past 6 months have you had laboratory test: urine tests, number of visits paid for by insurance|other
Digoxin, for EKG group|other
QRS INTERVAL (MSEC)|other
GFR (glomerular filtration rate) raw count: urine-t5|other
MEAN OF THE AORTIC VALVE SCORE (FROM MULTIPLE OBSERVERS) - SECOND SCAN|other
Date of ECG for first sleep study|other
ECG: LEFT VENTRICULAR HYPERTROPHY CRITERIA S>=25MM, (R IN V5 OR V6) OR (S IN V1 OR V2)|other
Patient's performance rating: task 4 - test urine glucose - Clinitest, trial 1|other
SLIT LAMP EXAM: LENS CHANGES: CORTICAL CUNEIFORM LENS CHANGES, O.D.|other
F39b. Did you have at least one other episode when you were depressed for at least one week and had several of the symptoms you described? INTERVIEWER: symptom checklist maybe used as an aid in establishing a second episode. Mark YES or NO for each symptom. (Participants with European ancestry). DIGS2|other
REPRODUCIBILITY OF MAX FEV1 (VOLUME DIF)|other
OTOSCOPIC CHECK|other
FORCED VITAL CAPACITY, TRIAL #6|other
VLDL PARTICLES SIZE 70+/-10 NM (EXPRESSED AS TG CONCENTRATIONS IN MG/DL) AND DETERMINED USING NMR, EXAM 4|other
Date of SCAN|other
UAZ POSSIBLE ECG QT INTERVAL-ALTERING MEDICATION|other
B5b. CAT scan. Head CAT scan? (Participants with European ancestry). DIGS4|other
X-RAY: NON-CARDIOVASCULAR ABNORMALITIES, EXAM 2|other
Which prescription treatment for acne was the subject undergoing at the time of sampling?|other
M79. How often do thoughts or feelings come into your mind which feel like they don't belong? Would you say often, sometimes, rarely, or never? (Participants with European ancestry). DIGS2|other
AGE STOPPED TAKING HORMONE 2 Q27|other
J46. Other. (Participants with European ancestry). DIGS4|other
Age in years at urinary creatinine measurement|other
Individual identifier: 150 = KN ( the Knowledge Networks web-enabled panel is a method for conducting Internet-based survey research with a U.S. representative probability sample), dash, then five digit ID#. (African American participants)|other
B1. OtherNeurologicalProblems, Yes/No. (Participants with European ancestry). DIGS4|other
G17b How long before, (African American participants). DIGS4|other
E9. Treatment (row 7). (Participants with European ancestry). DIGS4|other
S1k. Break into house. (Participants with European ancestry). DIGS4|other
Diagnostic confidence in DSM-IV BEFD5, (Participants with European ancestry). DIGS2 and 3|other
M17. Time Get Over Neg Remarks, (Participants with European ancestry). DIGS3|other
B1. HighBloodPressure, age. (Participants with European ancestry). DIGS4|other
Age at the earliest indication of diabetes|other
Age of onset of PD (Parkinson disease) symptoms: U = Unavailable|other
J35. INTERVIEWER: code YES if at least two symptoms of the disturbance have persisted for at least one month or have occurred repeatedly over a longer period of time. (IF YES:) How old were you the first time at least two of these experiences occurred persist. (Participants with European ancestry). DIGS2|other
Were you ever afraid that you might faint, lose control, or embarrass yourself in other ways? (African American participants)|other
FACTOR POTENTIALLY AFFECTING MENTAL STATUS TESTING: ILLITERATE OR LOW EDUCATION|other
G34. MIXED AFFECTIVE STATES: during any of these manic episodes, did you also experience any of these symptoms (MARK YES or NO FOR EACH SYMPTOM). Decreased concentration. (Participants with European ancestry). DIGS2|other
HIP: AGE AT EXAM|other
Race of partipant|other
D15.b. Palpitations - Impair Cd, (Participants with European ancestry). DIGS3|other
Age onset of any tobacco use|other
Calculated age at Exam 6|other
M60a. I'd like to know how often you have experiences like this. The possible responses are often, sometimes, rarely, or never. I communicate with other people using only my mind. Would you say often, sometimes, rarely, or never? (Participants with European ancestry). DIGS2|other
Simulation age at visit 3|other
Age at Right Heart Catheterization test date.|other
Mania # Episodes, (Participants with European ancestry). DIGS4. Page2|other
F36b Month of death, (African American participants). DIGS4|other
J30b Continued to use, (African American participants). DIGS4|other
95 Age Diagnosed - Colitis/Crohn's|other
D2h Difficult to swallow, (African American participants). DIGS4|other
K25. Have you ever heard voices that described or commented on what you were doing or thinking? Drugs. (Participants with European ancestry). DIGS2|other
AGE FIRST DIAGNOSED WITH ASTHMA. Q 14|other
F6. Did you have a loss of appetite or did your appetite greatly increase? CURRENT EPISODE (PAST MONTH) (Participants with European ancestry). DIGS2|other
V5. Olfactory hallucinations: the patient reports experiencing unusual smells which no one else notices. See SAPS manual for detailed coding definitions (N. Andreason, 1984). (Participants with European ancestry). DIGS2|other
Infant age lung disease diagnosed (in months)|other
Do you often feel 'fed-up'? (African American participants)|other
B1. Cancer, age. (Participants with European ancestry). DIGS4|other
P33a Upset about having fear, (African American participants). DIGS4|other
G58a Cocaine, (African American participants). DIGS4|other
CHANGED JOBS FOR A WORSE ONE|other
B 4b. CAT Scan, (Participants with European ancestry). DIGS3|other
Gender of participant|other
R10. Continue despite debts. (Participants with European ancestry). DIGS4|other
A12. Military service. Have you ever been in the Military? (Participants with European ancestry). DIGS4|other
Please think about the time in your life when having to do these things was bothering you the most (doing or counting or checking something over and over, or in the same order). Did you tell a doctor about having to do these things? (Participants with European ancestry)|other
I6a. During a typical week, on (day) how many drinks of (type of beverage) do you have? How long in minutes does it take you to consume that amount? Friday; WINE; minutes. (Participants with European ancestry). DIGS2|other
Have you ever been very upset with yourself for having any of these fears (unreasonable strong fears)? (African American participants)|other
W25. Length of Int Reaction, (Participants with European ancestry). DIGS3|other
E6. Other drugs. (Participants with European ancestry). DIGS4|other
K91. During the period when you were feeling especially depressed when you were also having (psychotic symptoms), were you experiencing loss of interest/pleasure? (Participants with European ancestry). DIGS2|other
K13. Have you ever felt that you were being controlled or possessed by some outside force or person? Depression. (Participants with European ancestry). DIGS2|other
K2a. Are you currently experiencing psychotic symptoms? If YES, how long ago did this begin? (Days). (Participants with European ancestry). DIGS2|other
IF SO, AGE AT TIME OF HEART ATTCK Q22|other
EDUCATION: HIGHEST LEVEL COMPLETED|other
Job as operator, fabricator, laborer|other
AGE DIAGNOSED-ANGINA. Q 8|other
When you have attacks: do you, or things around you, seem unreal? (Participants with European ancestry)|other
Age at diagnosis|other
Simulation age at visit 3|other
Have you ever have a period lasting one month or longer when most of the time you felt worried, tense, or anxious? (Participants with European ancestry)|other
Race of participant|other
Distress caused by: feeling shy or uneasy with opposite sex|other
Simulation age at visit 1|other
EMPLOYED MOST ADULT LIFE|other
D2i. Having a seizure or convulsion (where you had staring spells or were unconscious and your body jerked)? (Participants with European ancestry). DIGS4|other
Gender 1: Male, 2: Female|other
Similarities: age-corrected scaled score (WAIS for adults; WISC-R for adolescents; quarterly visit 28)|other
N1.b. ETOH/Drugs Right Before, (Participants with European ancestry). DIGS3|other
IN THE LAST 12 MONTHS HAVE YOUR FINGERS BECOME WHITE WHEN YOU WERE NOT IN THE COLD, THAT IS AT NORMAL TEMPERATURE? (NORMAL = SUMMER)|other
P32 More anxious than should be, (African American participants). DIGS4|other
Q5 Age, (African American participants). DIGS4|other
TYPE OF EMPLOYMENT. Q 5e|other
Gender 1: Male, 2: Female|other
AGE WHEN UTERUS REMOVED Q47|other
E6 Geodon, (African American participants). DIGS4|other
S7. Quit multiple jobs. (Participants with European ancestry). DIGS4|other
K18. Have you ever had any other thoughts or beliefs that others did not share or thought were odd, other than those we have just discussed? Mania. (Participants with European ancestry). DIGS2|other
AGE DIAGNOSED-COLON CANCER. Q 10|other
M35. If you were going to a public place tomorrow, do you think you would be watched? Would you say definitely, probably, probably not, or definitely not? (Participants with European ancestry). DIGS2|other
P6. Have you ever had to repeat some act over and over which you could not resist repeating in order to feel less anxious? Did you take any medication? (Participants with European ancestry). DIGS2|other
J53.e. Misc Use Jumpy/Nervous, (Participants with European ancestry). DIGS3|other
C2.4. TICS - Count Backwards, (Participants with European ancestry). DIGS3|other
Sex|other
K70.b. Impaired Residual, (Participants with European ancestry). DIGS3|other
AGE STOPPED TAKING HORMONE 1 Q15|other
J47. Cocaine W/D 2 Sx's, (Participants with European ancestry). DIGS3|other
K4. Psy Returned Normal 2 Mos, (Participants with European ancestry). DIGS3|other
S1f. Before you were 15 years old were you often mean to animals including pets or did you ever hurt an animal on purpose? (Participants with European ancestry). DIGS2|other
K32 Total, (African American participants). DIGS4|other
K20. When you believed any of this (delusions), were you at all confused about where you were or the time of day? Did you have problems with your memory? (Participants with European ancestry). DIGS2|other
K66a. Longest time they lasted. (Participants with European ancestry). DIGS4|other
I3a. How many drinks of (type of beverage) did you have on (day)? How long in minutes did it take you to consume that amount? Last Monday. BEER/LITE BEER. Drinks. (Participants with European ancestry). DIGS2|other
IF SO, AGE AT TIME OF STROKE Q51|other
G62. # of Mania I/P Hosp, (Participants with European ancestry). DIGS3|other
About how old were you the LAST time you had a period of two weeks like this? (Whether or not you received any help for it?) Years of age when the most recent episode happened. (African American participants)|other
J55.a. Stims Age First 3 Sx's, (Participants with European ancestry). DIGS3|other
